,CNV,CNV,CNV,norm_count_D7_Rep1,norm_count_D7_Rep1,norm_count_D7_Rep1,norm_count_D7_Rep2,norm_count_D7_Rep2,norm_count_D7_Rep2,norm_count_D14_Rep1,norm_count_D14_Rep1,norm_count_D14_Rep1,norm_count_D14_Rep2,norm_count_D14_Rep2,norm_count_D14_Rep2,norm_count_PLX7_Rep1,norm_count_PLX7_Rep1,norm_count_PLX7_Rep1,norm_count_PLX7_Rep2,norm_count_PLX7_Rep2,norm_count_PLX7_Rep2,norm_count_PLX14_Rep1,norm_count_PLX14_Rep1,norm_count_PLX14_Rep1,norm_count_PLX14_Rep2,norm_count_PLX14_Rep2,norm_count_PLX14_Rep2
,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len,median,std,len
,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTB4R2,,,,-0.25415471400456463,0.04733348341839992,2.0,0.10506719228722715,0.08810505331010092,2.0,-0.4585513611470954,0.35193398776461293,2.0,0.09488819878144511,0.04465787053844197,2.0,0.18386541296602868,0.3590055302284127,2.0,0.11524099133210639,0.2237322705768059,2.0,-0.4728099026826629,0.4645600957974842,2.0,-0.631629258470174,0.672014508959038,2.0
LTN1,,,,0.19813517847118192,0.3561819651274853,4.0,0.09480144315072139,0.4137014118778803,4.0,0.03766004362442588,0.38031234367331074,4.0,-0.013081765734281409,0.5155231276310923,4.0,0.054252849644259186,0.642730084989927,4.0,0.05481816533987057,0.3749740677468507,4.0,-1.053630531365069,0.3654396464813939,4.0,-0.904503786979871,0.45307103983820357,4.0
LUC7L3,,,,0.02845174379298958,0.08784648794918508,4.0,-0.12366873217204541,0.08362650696584496,4.0,0.26130888666460406,0.11134584342140885,4.0,-0.13027294939056222,0.1656069042185247,4.0,0.031941733355532714,0.10539749883377787,4.0,0.1176664634504127,0.360320717260441,4.0,-0.5776775020182202,0.6535878502785246,4.0,-0.5146746924692972,0.37641026385527443,4.0
LURAP1,,,,-0.25645091943131937,0.32974595037660775,6.0,-0.15603972959397483,0.1708042104185416,6.0,-0.11122941132804658,0.32284764103245633,6.0,-0.12909770871229226,0.19764168480544875,6.0,-0.10358934069876928,0.2539235786467664,6.0,-0.18959590704126833,0.17009908336560506,6.0,-1.2213310150164525,0.30671589840742625,6.0,-1.0952495468148231,0.48045463607177835,6.0
LURAP1L,,,,0.027143611897599257,0.6798116951335182,4.0,0.20894684263153201,0.8015733367093383,4.0,-0.2613198949529343,0.5612760126387207,4.0,-0.09058773353454484,0.5901676444340258,4.0,-0.004552107351479304,0.7227059994304758,4.0,0.00054059742081633,0.6585362626741668,4.0,-0.8934507461653578,0.6250587905658452,4.0,-0.8707457928191964,0.6512341880528884,4.0
LXN,,,,-0.2167916216310357,0.4629475606669912,2.0,-0.24989073295515174,0.643252163058442,2.0,-0.20288631524145956,0.24500286118171594,2.0,-0.10596901241613413,0.5326605675263238,2.0,-0.320822098905338,0.6214300967641151,2.0,-0.31670009854492265,0.4000793457848246,2.0,-1.603956710616532,0.08195661476847145,2.0,-1.1094037824562157,0.49448152451365995,2.0
LY75-CD302,,,,0.30136272240257167,0.29305768722101877,3.0,0.2514166001444182,0.2877934442684643,3.0,0.20714025305434902,0.2635121320433183,3.0,0.12166901818362659,0.1302628615390371,3.0,0.22180345347729274,0.3417179997149747,3.0,0.19499930738998142,0.2503821529671368,3.0,-0.1408104053507061,0.94317960229915,3.0,-0.01696524943441378,1.2135005285747418,3.0
LYPD2,,,,0.010796637862659955,0.2187419138367586,4.0,0.008669588901870848,0.16959381509386218,4.0,-0.014625842062658954,0.20721022746242074,4.0,-0.24756886772166856,0.33812022822439747,4.0,0.0867772352240217,0.3638831035223804,4.0,-0.012336101455349816,0.2461385128452951,4.0,-1.2061395162121837,0.9125350306304756,4.0,-1.1788163407792664,1.083595707556212,4.0
LYPLA2,,,,-0.015914064556607682,0.5293393292369183,4.0,0.016873192159096606,0.5718769534675183,4.0,-0.3245221006739165,0.5114642420857616,4.0,0.1729468114746595,0.7662290030723666,4.0,-0.10005582972066986,0.6329092591751564,4.0,-0.07356405029619988,0.535191144983524,4.0,-0.8621928242750316,0.5086033637117063,4.0,-0.9802994611662625,0.48243832451650626,4.0
MAB21L1,,,,0.10042279692274808,0.09811301391641297,2.0,0.010762166136686718,0.05350568357114092,2.0,-0.12650322991183585,0.017390035269925455,2.0,0.055179472468368865,0.06302169851931361,2.0,-0.1653424016353059,0.40171979455972323,2.0,-0.004989105135185468,0.45972603084449276,2.0,-1.0916514328173461,0.4534465087431571,2.0,-0.7860091776678797,0.6895479700964671,2.0
MAB21L2,,,,0.20894254761096254,0.09374120921161912,3.0,0.24307555947053505,0.16606576375378898,3.0,0.0956635125336421,0.2334135132666947,3.0,0.4531720515305502,0.10141151123707746,3.0,0.22868721801906022,0.20291514130540347,3.0,0.2833105651070733,0.0916910649948291,3.0,-0.1991165634734946,0.1753858680125288,3.0,0.00034878908307885647,0.3424609966890632,3.0
MAB21L3,,,,0.018913956182922784,0.4108118184519399,4.0,0.0676437263280138,0.495249878917814,4.0,-0.09478953648922353,0.582208961043042,4.0,0.044778535616495856,0.2731714673882203,4.0,-0.1215333348201711,0.4176634446021924,4.0,0.1144240753547466,0.4294514584378814,4.0,-1.1493993568625724,0.5588221433655203,4.0,-1.1643494729232697,0.38522441148043746,4.0
MAFA,,,,-0.41347248479941756,0.5168438245782315,2.0,-0.19761438955565797,0.2980114512525229,2.0,0.09196560862298259,0.43087654280552434,2.0,-0.43015965557955316,0.3894155061699703,2.0,-0.34043355511313134,0.2396884128544835,2.0,-0.11752606749596523,0.2148799146306392,2.0,-1.1599298280457475,0.5735982603074486,2.0,-1.4031015780545935,1.0708249136435786,2.0
MAFG,,,,0.09941159253510168,0.4808500277735982,2.0,0.14824293313571474,0.5092515368933446,2.0,0.21069133224248204,0.001349539398529924,2.0,-0.12134740646564665,0.7938851236251975,2.0,0.016185494986594023,0.5460001498167893,2.0,0.1510967610811786,0.16731211318019257,2.0,-0.9064142098303412,0.2797986794649162,2.0,-0.8823974006757661,0.2901861438717703,2.0
MAGEA11,,,,0.9291026442792636,1.1652804583673142,4.0,0.7127184236140809,1.128793800374774,4.0,0.7896847259942059,1.206301837184187,4.0,0.5945591933445795,1.2430088971145854,4.0,0.5781087446514878,1.0004353159407426,4.0,0.7140270599099436,1.0240082179276397,4.0,-0.5745450626837842,1.1909732077113602,4.0,-0.513506744038676,0.9225273956631884,4.0
MAGEA12,,,,-0.3279920530748777,0.23226049161423015,2.0,-0.06310569175966507,0.22486311682229324,2.0,0.14143428968788893,0.2657996873190426,2.0,0.024994955493869375,0.08904229748927732,2.0,-0.0939407239109361,0.3139206688190894,2.0,-0.21443868066113897,0.04999217321360048,2.0,-0.5692465110652213,0.7672870994772379,2.0,-0.5223923557623776,0.5357621060590622,2.0
MAGEA3,,,,-0.05308042547783212,0.2711066611817556,2.0,0.1437845976002749,0.3035936956547701,2.0,-0.010550276370022968,0.3298134332817237,2.0,-0.0670645889391179,0.06849026333028085,2.0,0.318147157448237,0.34025876942730066,2.0,-0.08708930246876524,0.2274242105318337,2.0,-0.33550047228977375,0.36000071230182473,2.0,-0.4604527377447576,0.20201883989616423,2.0
MALSU1,,,,-0.27693396061540076,0.5245483270373155,3.0,-0.49085363634131235,0.5716696238644111,3.0,-0.5285988261297995,0.80704495394385,3.0,-0.5110015658033638,0.35502300443531215,3.0,-0.20525050829197075,0.2283346290020942,3.0,-0.131772698398196,0.21007039510707898,3.0,-1.1079393661569874,0.34325253239731796,3.0,-1.210608220681129,0.3469173992759195,3.0
MANSC4,,,,-0.4015294073859624,0.3488829419718932,3.0,-0.45816291063714615,0.365845695440008,3.0,-0.6154483995046154,0.49430195134871646,3.0,-0.3495293447544466,0.575972935567232,3.0,-0.6247896348582185,0.4872094582194434,3.0,-0.4908196051012147,0.458645263571356,3.0,-1.3488169649451778,1.054612331161225,3.0,-0.9885880981151977,1.104937968702888,3.0
MAU2,,,,0.2221676127944725,0.28854692613626953,3.0,0.401928234104403,0.31852250493430306,3.0,0.6641350482834045,0.33121607228564326,3.0,0.1193007913445479,0.2948956089438412,3.0,0.4671097112158222,0.29291579051021194,3.0,0.0634018944342545,0.29492852785093154,3.0,-0.9088918584910883,0.10285941881802768,3.0,-0.9265963247309974,0.49101823322227783,3.0
MB21D1,,,,-0.14651610594468506,0.2817351644337069,4.0,-0.25167447643734686,0.27710247106521674,4.0,-0.25434367221038673,0.3989157296909977,4.0,-0.3038579259003947,0.2436454624181015,4.0,-0.31205356042596977,0.19034032740636497,4.0,-0.1393901544284304,0.17150209786540918,4.0,-0.8242670548513483,0.3857858053277938,4.0,-0.9026119344292121,0.1445645748931827,4.0
MB21D2,,,,0.16865421890567783,0.6900345986930911,6.0,0.19013946883076507,0.8613744143209886,6.0,0.028101321158992568,0.6686946581883664,6.0,0.3050850263868196,0.6809897739835877,6.0,0.24720236054071779,0.8482826029940264,6.0,0.1686578900745317,0.48605998882547574,6.0,-0.7310190265825344,0.6766216209635234,6.0,-0.5497001307083416,0.9411598861232033,6.0
MBD3L2,,,,0.16489653082515987,0.055248962667656006,2.0,0.06719670393010868,0.26638658450244557,2.0,0.0342061745948087,0.15072103757402908,2.0,-0.05987071823708686,0.12503190498984543,2.0,0.12255132143413901,0.13817033298740572,2.0,0.1331908565908394,0.012728858330393928,2.0,-0.36677199245928666,0.16420954608881003,2.0,-0.4046364701755307,0.2731204817372664,2.0
MBLAC1,,,,0.35357204772451195,0.3381258169703756,2.0,0.2277217253644755,0.32666375030869654,2.0,0.5145560028404502,0.14887620298273463,2.0,0.34722584955956703,0.2592431980422598,2.0,0.2391146226072784,0.5346950332044579,2.0,0.3049283965541755,0.2371700981838917,2.0,-0.6888741043487128,0.2239125343852297,2.0,-0.4963854213407403,0.1391581007623436,2.0
MCCD1,,,,-0.03234212394607802,0.37114059306806535,3.0,-0.24900614961933706,0.23584128741502167,3.0,-0.14802123230319233,0.4438956049212421,3.0,0.030183551365896226,0.6543314092171133,3.0,-0.25356001165388237,0.3608790890303099,3.0,-0.36240996955531696,0.2092400002722784,3.0,-1.2256978732284498,0.2744547849817398,3.0,-1.2741282010612962,0.17710555530426286,3.0
MCMBP,,,,-0.6630982466258354,0.5001428677959942,4.0,-0.408980098475359,0.45586389902773666,4.0,-0.7620593273663379,0.3411794789096797,4.0,-0.47379367195939914,0.7000333837719773,4.0,-0.5008338381096047,0.44217834452522514,4.0,-0.5221241229545256,0.3702170874049668,4.0,-1.3922079619227983,1.0722007820002801,4.0,-1.100513618434245,1.075922502276574,4.0
MCMDC2,,,,0.16208023215968392,0.4974575441532355,3.0,0.05171847749912911,0.33820111116988644,3.0,0.18476550444302958,0.34296964087302995,3.0,0.0819652466493195,0.18996150141759507,3.0,-0.09613762105821738,0.39957333816746343,3.0,0.029714989251806753,0.4894083993176002,3.0,-0.733369164419624,0.8016633695714941,3.0,-0.5682866606536936,0.6683640498716081,3.0
MCU,,,,-0.027524939139015787,0.2510270342776369,3.0,0.023586606992525967,0.22850451721002285,3.0,0.16866817304691772,0.3534716163354553,3.0,0.026590131562151592,0.07517164967020475,3.0,-0.1197640950836998,0.19428904991422183,3.0,-0.20070265175452773,0.1655786030002308,3.0,-1.2294609268269105,0.5107366204227238,3.0,-1.1317563021138246,1.1114421825743537,3.0
MDK,,,,0.3443328052839392,0.13397091433276076,3.0,0.2831948007277015,0.2222101146881326,3.0,0.22775249481098703,0.15426226699897605,3.0,0.37342743170672793,0.09098231525359213,3.0,0.3473047853733387,0.22326185237704932,3.0,0.318785508232469,0.2700871589432318,3.0,-0.582302046609717,0.6486823902845033,3.0,-0.3927554379348398,0.35274579637734743,3.0
MEAF6,,,,-0.39360668437752105,0.1939826166234798,5.0,-0.4355786961712469,0.3877668663263282,5.0,-0.717618200569137,0.45196024553495157,5.0,-0.9064003635303763,0.5009874467722958,5.0,-0.4084598956864152,0.30764272304974716,5.0,-0.46398624018098084,0.21756982237458639,5.0,-1.309516997073327,0.3986573714726251,5.0,-1.1024006828234012,0.3443365070938714,5.0
MECOM,,,,0.0772981272323696,0.22969245778897368,4.0,-0.047667193166917116,0.26355520421910344,4.0,0.18773902425454572,0.3850225864686561,4.0,0.0747117930369599,0.28484472102331665,4.0,-0.09848445862787142,0.267006623019341,4.0,-0.10363569514863553,0.25638713341125713,4.0,-0.9983844699463936,0.3890696939359036,4.0,-1.0835702467605195,0.5096185032229271,4.0
MED11,,,,-0.46915731508753766,0.5463299471852282,4.0,-0.3912154855035229,0.4472899448642858,4.0,-0.05883533144514204,0.7690858278688261,4.0,-0.5744411659780222,0.7936244841445936,4.0,-0.3922338510271226,0.41425670905261985,4.0,-0.45310918817603096,0.22181456255650678,4.0,-1.5229599290233589,0.23685238881245757,4.0,-1.4192162130304633,0.6537404718379075,4.0
MEF2BNB,,,,-0.4529319160693803,0.3243460969594229,3.0,-0.39499450985033513,0.2710716593322534,3.0,-0.665881440522985,0.4416724819548167,3.0,-0.4438183089108802,0.23428528124912965,3.0,-0.3005140059294146,0.19890573072211956,3.0,-0.4203666579119931,0.32028841985933393,3.0,-1.2557033950488683,0.6181033844414116,3.0,-1.3854889233408716,0.24138327059660286,3.0
MESP1,,,,0.15310528109023705,0.18342169561573735,3.0,0.013315398943485818,0.36939247404631853,3.0,0.042798913208415085,0.1952990831676417,3.0,0.2789430366904699,0.4732250141986863,3.0,0.10924782044948263,0.12977177793473002,3.0,0.11858669867183605,0.2775452754057766,3.0,-0.7084842255212352,0.4959939680084264,3.0,-1.0507870896535654,0.32168686056580914,3.0
METAP1D,,,,-0.23050150350504173,0.5536307571051381,4.0,-0.28758515194870826,0.3286473958121215,4.0,-0.4021804313213897,0.6614351889366766,4.0,-0.257071940039211,0.48980601912731264,4.0,-0.03995569076921805,0.4122667937325987,4.0,-0.08096369844885161,0.4507576400830191,4.0,-0.8979858030686402,0.5321969594972845,4.0,-0.8978352252126289,0.715510884487443,4.0
METRN,,,,0.07063160537181433,0.20373141387304022,4.0,-0.007874437678408196,0.11922331858629504,4.0,-0.07764037942199085,0.4959138672909312,4.0,-0.19771759803234873,0.15867908310724224,4.0,-0.16574622727058413,0.3296320614409767,4.0,0.06097848647895991,0.39466241913046185,4.0,-1.5532001020592408,0.5564711301903388,4.0,-1.3253304872029816,0.4347921323205026,4.0
METTL12,,,,-0.07936969536585348,0.46811094916774554,4.0,0.14348610626977004,0.5422926018080964,4.0,-0.2992514595805841,0.7307364816374525,4.0,0.08712511532693826,0.5275700595200647,4.0,-0.23609718434139698,0.3644134523571293,4.0,-0.3034786013454341,0.3653759242915631,4.0,-1.4848159713748015,0.5473524824968685,4.0,-1.4532070963320112,0.42801128742155603,4.0
METTL15,,,,-0.37343624727437497,0.521605220976748,2.0,-0.23274459282565696,0.559624907629649,2.0,-0.5399337490266303,0.7169179820557305,2.0,-0.22631515121122883,0.9728948060720539,2.0,-0.15776121756144126,0.6132815052058476,2.0,-0.28555066463469025,0.5202568844942745,2.0,-1.4309818516377504,0.44810308715360564,2.0,-1.5047419069557342,0.9051407021766601,2.0
METTL16,,,,-0.5614250629834737,0.6719256177022691,4.0,-0.5332231739259614,0.5885862733587691,4.0,-0.9042352017104256,0.8366658556119482,4.0,-1.1639807526165509,0.7617213688666903,4.0,-0.5337381808357609,0.3690029837361404,4.0,-0.45726622734772704,0.3980144023648133,4.0,-1.5819703983369506,0.39699410385651357,4.0,-1.4721638099115957,0.674920466858585,4.0
METTL17,,,,-0.343185306247641,0.1772703596496311,4.0,-0.31097589218409405,0.20446189776268728,4.0,-0.5531821472042945,0.5968799053738789,4.0,-0.28395192909446076,0.5736123934767661,4.0,-0.20886024591553337,0.17816316863805864,4.0,-0.06062711355863821,0.21198583102076876,4.0,-0.5426726606828626,0.3125577050583259,4.0,-0.6347430363452198,0.24902763841991007,4.0
METTL18,,,,0.06805942943527006,0.524165337295391,3.0,0.01591582964112933,0.37820298179126,3.0,0.017819531006554524,0.2932173869983977,3.0,0.28171364354095185,1.019287387669759,3.0,-0.1615763265244354,0.24929238022346153,3.0,-0.03704409851247876,0.3970736787797446,3.0,-0.3806539348379839,0.7078923771200644,3.0,-0.607742873831951,0.8007350995476481,3.0
METTL20,,,,0.07864118669405018,0.28628694825345297,4.0,0.007920797900055893,0.22271830109198,4.0,0.4097870325963554,0.7259633926951844,4.0,0.02617105955229443,0.5273296469389523,4.0,0.1035758791452299,0.43008464042881245,4.0,-0.016391922489942447,0.11774736968555813,4.0,-0.8685168067799869,0.19059727765160797,4.0,-0.6694465490567043,0.6070425548841513,4.0
METTL21A,,,,0.009044597714258943,0.33634746925024106,6.0,0.06594734169347981,0.3924584323134701,6.0,0.20639142713733444,0.2732177151610031,6.0,0.1428185049810319,0.36182083523651803,6.0,0.33801039352905826,0.33347954080981734,6.0,0.34555818157452284,0.3101314188666082,6.0,-0.20952528398611917,0.5895317332706511,6.0,-0.489479434325473,0.6684053780557546,6.0
METTL21B,,,,0.07886063349293952,0.6394201627443015,4.0,-0.05161054484494573,0.6658521860925363,4.0,0.015183412624428752,0.7136795694831118,4.0,0.055141189063302495,0.6033020297911805,4.0,0.20820643414839568,0.6220315803456644,4.0,0.15222671051405753,0.6541779067129901,4.0,-0.7329511583736609,0.9437309612907954,4.0,-0.5591402979481225,0.8291220067349401,4.0
METTL21C,,,,0.007741512687383772,0.34931251694411986,3.0,0.14139149660962533,0.37348733017239555,3.0,0.031245382795407072,0.7174959699639033,3.0,0.16876047462402544,0.7899082100986139,3.0,-0.19234023722531332,0.2765045088587069,3.0,-0.03756945622583576,0.3613246769178541,3.0,-0.6724127143724785,0.2367951038880445,3.0,-0.6762283399028455,0.3096559292271522,3.0
METTL21D,,,,-0.42626764294567565,0.3390891892981205,4.0,-0.29648720541310275,0.24228092292832218,4.0,-0.5134339349827921,0.5783742632855655,4.0,-0.29818578336123513,0.5728480881324595,4.0,-0.30371195052217537,0.27583124032553036,4.0,-0.2145797893627897,0.3576774733112224,4.0,-0.5948737275525335,0.6421129254702883,4.0,-0.7196382480715716,0.6360490759015973,4.0
METTL22,,,,0.13342870019295383,0.6083415976173521,4.0,-0.13498221534832008,0.3933316811042286,4.0,-0.3157070620412396,0.41811764810538476,4.0,-0.18255154895920792,0.35130204553722033,4.0,-0.09577453848990984,0.37004539148554333,4.0,-0.12911865386644406,0.41052521691866695,4.0,-0.9084832424172967,0.45889228736267695,4.0,-0.8742565357636247,0.35635801768222614,4.0
METTL23,,,,-0.08862743281777286,0.6447902985456445,4.0,-0.07429297840126825,0.6141728998212914,4.0,-0.04306976948957328,1.199786695427017,4.0,-0.5240102581367491,0.8116078791136507,4.0,-0.2641654839516807,0.5821416745209006,4.0,-0.04252132552535651,0.7518818372556613,4.0,-0.9098095755950146,0.7107760639893006,4.0,-0.7721389704982512,0.6432501948584056,4.0
METTL24,,,,-0.21481853982477897,0.018857572854538967,3.0,-0.2685950610260414,0.0329862345659008,3.0,0.17147990042176925,0.5611395015540105,3.0,-0.23286595207038518,0.45310585454380825,3.0,-0.26814456019965116,0.12932760801139748,3.0,-0.22967558670154842,0.24523234820638534,3.0,-1.5064225973904999,0.4689022176189914,3.0,-1.372413379266695,0.21267218524072248,3.0
MEX3B,,,,-0.2809742087346966,0.1901465356434194,4.0,-0.1463079935855315,0.11220735539744801,4.0,0.004946563419137722,0.20145495187387621,4.0,-0.3909423384652062,0.18315476282028445,4.0,-0.1593184501312377,0.14312002128689927,4.0,-0.11422962999488744,0.22400113797621313,4.0,-1.0392434715919392,0.8791466477940009,4.0,-0.83384381224146,0.9243837977126185,4.0
MFRP,,,,0.03247064627704011,0.2701396145092302,4.0,0.07008512235057764,0.09811075731663527,4.0,0.04370717998016256,0.2539648074651934,4.0,0.1966357172251641,0.23344271552939094,4.0,0.19818144289118494,0.22992477117825705,4.0,0.10844613420925178,0.17203183215830514,4.0,-0.5194128345223994,0.5366018691098194,4.0,-0.3225020306605166,0.5649225319558615,4.0
MFSD10,,,,0.1558780146831085,0.3420698064777365,5.0,-0.08281276984606385,0.3198486611522513,5.0,0.33784629084430007,0.40529975995020384,5.0,-0.10082606262682885,0.624637228807403,5.0,-0.10163886052055637,0.3350656073183878,5.0,-0.09750760210953732,0.3428153298202468,5.0,-1.4008939430014327,0.855431600005606,5.0,-1.2031792444930562,0.6322900805179561,5.0
MFSD12,,,,-0.03776331457838599,0.24726188351930525,4.0,-0.0984169130402382,0.3115915229860012,4.0,-0.06725176572866691,0.2094029213551241,4.0,0.10417428896104261,0.2792459879994973,4.0,0.03829097419617254,0.22307709937112455,4.0,0.07059482054324484,0.21184761355867385,4.0,-0.9446700134347358,0.38372557266003177,4.0,-0.8771264902896505,0.3039385687204712,4.0
MFSD2A,,,,-0.17926761283193088,0.2553446704619857,2.0,-0.046945528205608975,0.07754869184790242,2.0,-0.3838164761998597,0.09632713460245769,2.0,-0.41691056700332496,0.05383921588942226,2.0,-0.3442903622850031,0.12925710218486952,2.0,-0.22783707973034703,0.09875880729862739,2.0,-0.8604679011407408,0.17300836528422528,2.0,-0.801189613444732,0.2562286103193226,2.0
MFSD3,,,,-0.40714634851719556,0.3132257091454462,4.0,-0.22733916252896608,0.4775729983219342,4.0,-0.23618287913733046,0.5591733785494488,4.0,-0.4588953294656807,0.377465269814836,4.0,-0.042566261982083076,0.5546412520627321,4.0,-0.1615715005169193,0.43652494031574307,4.0,-1.1305616017403453,0.6521945746025329,4.0,-1.1547577122880577,0.6189875485875067,4.0
MFSD7,,,,0.16750701405859547,0.17994402471038973,6.0,0.17772891715790637,0.19281837593647558,6.0,0.20481832208059356,0.24216539787142521,6.0,-0.03654506243261521,0.2327236330470973,6.0,0.18130694443750342,0.22579972335555681,6.0,0.16994427611109095,0.2813496219181031,6.0,-0.8211118766291495,0.30926530670303426,6.0,-0.9098166268582212,0.35632130046655724,6.0
MGARP,,,,-0.19740889235491607,0.5657517015740982,3.0,0.0755431002951274,0.73701341739795,3.0,-0.5231434468859738,0.7688532169860308,3.0,0.026389802012006525,0.5532781176833704,3.0,0.35486442508110577,0.8333852814501405,3.0,0.3078049735173574,0.7196179986556507,3.0,-0.17702012740760023,1.3586644758101498,3.0,0.0937620582327256,1.2321862817105407,3.0
MIA,,,,0.18129256940767044,0.3019297718672167,4.0,-0.13125470784991392,0.263479291696969,4.0,0.13138241713206453,0.4526074348289081,4.0,-0.2500599891203518,0.3326730282223667,4.0,0.13056457564944585,0.4484604007217317,4.0,0.1768721290635651,0.41465301115831826,4.0,-0.8413591020353619,3.215244832459663,4.0,-0.7061429191451358,3.163025646247641,4.0
MICU1,,,,-0.3777223139304316,0.3267105521801432,8.0,-0.17527599844799546,0.21371761677715248,8.0,-0.26907120309275967,0.36758997164815566,8.0,-0.16779227761544047,0.4692567392166093,8.0,-0.19654103603860018,0.29368057208411147,8.0,-0.3551056019408783,0.2830644527102649,8.0,-0.9186848497737798,0.7173858554899807,8.0,-1.0358005327871749,0.7069981710445871,8.0
MIEN1,,,,-0.11085129068195983,0.18069998229384163,2.0,-0.05007886673705566,0.16433225794783493,2.0,-0.00759169500980649,0.037357583078574085,2.0,-0.16478406891050815,0.17502780163720763,2.0,-0.17874509090548404,0.3674419820829629,2.0,-0.14985623329735662,0.8261372302117441,2.0,0.25770548920196557,1.487784358871263,2.0,-0.1707600460562988,1.5904920940183607,2.0
MIF,,,,-0.23025072610299485,0.23922081319472638,4.0,-0.06650412683615983,0.0933564799130429,4.0,0.05349816399804172,0.6185171481764603,4.0,-0.22348332040472366,0.3466652514334395,4.0,-0.044487904959454386,0.1575240906919852,4.0,0.0910162443136594,0.06972346768669688,4.0,-0.6531344171929845,0.5006141724930522,4.0,-0.7172934499794008,0.6582560518236539,4.0
MIF4GD,,,,0.007679441381201438,0.17279277303515062,5.0,0.06130172899000851,0.2657114838704237,5.0,0.13139468723507702,0.46312507143746606,5.0,-0.16461241605609378,0.44691013872266744,5.0,-0.2433644325026311,0.4241825278276412,5.0,0.0029552385779902804,0.37481115258413056,5.0,-1.3313723136851323,0.9223939042508704,5.0,-1.1864552707804354,0.9965044044650521,5.0
MINOS1,,,,-0.2559149338576147,0.4628988652485605,2.0,-0.35420909619997343,0.8470846975875646,2.0,-0.33610141554311923,0.6588267874993363,2.0,-0.12347321930903853,0.35979034530261383,2.0,-0.4635351893531137,0.9087035917864458,2.0,-0.3368713944813302,0.8616009865830744,2.0,-1.0601429729995988,1.035506028006326,2.0,-1.2423872837620524,0.9011027863205952,2.0
MIS18A,,,,-0.29283102093039015,0.6074808694410627,4.0,-0.312553093006286,0.4336231467244563,4.0,-0.457444964474009,0.33096299890799064,4.0,-0.3647631829235493,0.7717455190409607,4.0,-0.3820781690498612,0.4552589465963204,4.0,-0.38849165916198247,0.40179043306704765,4.0,-1.4071440497355154,0.4300945855048197,4.0,-1.5582335364701216,0.19968682088597672,4.0
MIS18BP1,,,,-0.39961212264546747,0.44551401445541294,4.0,-0.11778089664349453,0.398852188491609,4.0,-0.2522012112336665,0.3707122048115917,4.0,-0.3195237747941352,0.40814638209920856,4.0,-0.10410844935043936,0.44816618631920774,4.0,-0.07169144577079245,0.4749545563292536,4.0,-0.764134180567345,0.6572575506017597,4.0,-0.9815612776028085,0.5925343400337106,4.0
MKRN2-AS1,,,,-0.30024050774929967,0.6351443828558022,4.0,-0.1071830454092757,0.4911655443930259,4.0,-0.36990116134378,0.7553730830150333,4.0,0.0026176522881607156,0.5291507596570307,4.0,-0.12642450189885232,0.548734250788679,4.0,-0.09786523406213299,0.43646176166928485,4.0,-0.786253359231597,1.207219151687367,4.0,-0.904144431804132,1.3124630995815216,4.0
MLIP,,,,-0.26657744263401006,0.3665615998130094,3.0,-0.34626911497755236,0.21528494619152852,3.0,-0.2695083485266244,0.20858937313171683,3.0,-0.22187418791975433,0.5167439169244378,3.0,-0.1422948703777851,0.2050636297873413,3.0,0.0634018944342545,0.4233201089871251,3.0,-1.0119933398333372,0.9302001081580051,3.0,-0.6791148947804161,0.8657264795256957,3.0
MMP23B,,,,-0.037087274387115524,0.3364381586479436,2.0,-0.04999523242745088,0.2209713694118826,2.0,0.15567844888463817,0.5338358213705519,2.0,-0.11171166163509963,0.81699639992778,2.0,0.10157255635274329,0.5252595081201054,2.0,0.13100817930647274,0.7317858901993303,2.0,-0.5781016027275903,1.0343775704122065,2.0,-0.7450829056589489,1.0242625738711975,2.0
MMS22L,,,,-0.999659077083011,0.47423856314009877,4.0,-0.5169467170150509,0.4974991860882991,4.0,-1.282498010209729,0.5958065795631868,4.0,-0.620480929900846,0.5506785197751091,4.0,-0.7148603462714582,0.5319863231145985,4.0,-0.7614005744033493,0.4605830261643428,4.0,-1.897212841309604,0.9265894245559125,4.0,-1.981353588313879,1.1129584346247519,4.0
MNF1,,,,-0.5182896958332021,0.5720585095376447,2.0,-0.6409136652039031,0.48395519360716444,2.0,-1.0260373801150435,0.9289739335465069,2.0,-0.9545336794106325,0.5913231155934037,2.0,-0.3041577558190831,0.34930281329164453,2.0,-0.22556594307172037,0.22241143550148018,2.0,-1.0191076430509958,0.21675769931216077,2.0,-1.1998766853385983,0.40313058999037044,2.0
MOB1A,,,,0.18601951799828575,0.3162490090864572,3.0,-0.11118409348886875,0.2745297317628208,3.0,0.0924194321940502,0.4915528544949648,3.0,0.11653042324784314,0.3202051352627917,3.0,0.06066968689660565,0.3029961761974388,3.0,-0.012507028373436868,0.3639849892988989,3.0,-0.5025225752978149,0.15292441384373018,3.0,-0.5820830325820227,0.2982591514858218,3.0
